Distance_(pixels),Gray_Value
1866,11.6453
1867,12.5667
1868,6.8585
1869,8.8261
1870,12.8712
1871,12.7279
1872,12.8885
1873,8.5742
1874,4.9116
1875,11.0023
1876,26.8902
1877,17.5985
1878,14.3524
1879,14.3333
1880,12.1612
1881,7.5667
1882,8.2865
1883,8.5950
1884,14.6742
1885,11.9347
1886,12.7013
1887,10.8296
1888,7.9388
1889,10.5950
1890,12.3940
1891,7.6274
1892,5.1473
1893,7.8307
1894,12.3842
1895,8.6632
1896,10.3333
1897,13.6389
1898,16.5968
1899,7.4518
1900,7.6193
1901,15.7978
1902,10.9382
1903,14.2594
1904,12.8354
1905,6.0370
1906,9.2322
1907,15.5136
1908,26.8446
1909,13.9965
1910,13.3686
1911,12.9786
1912,12.6210
1913,10.0849
1914,13.2923
1915,12.4055
1916,11.7608
1917,10.9255
1918,8.2345
1919,8.1797
1920,11.4598
1921,4.1912
1922,8.6528
1923,12.4448
1924,10.0035
1925,10.8076
1926,10.8920
1927,10.8296
1928,7.7724
1929,9.9249
1930,11.6782
1931,14.4090
1932,16.6106
1933,14.4177
1934,7.3085
1935,6.1381
1936,6.6360
1937,6.8094
1938,5.9058
1939,6.2675
1940,9.1207
1941,10.1519
1942,9.9601
1943,9.8296
1944,10.5234
1945,16.3068
1946,12.3853
1947,6.9180
1948,9.6297
1949,17.7337
1950,20.7689
1951,25.0768
1952,15.5246
1953,6.9232
1954,6.3108
1955,10.2195
1956,11.6101
1957,7.2750
1958,8.7545
1959,14.7314
1960,7.7886
1961,11.9324
1962,14.9318
1963,17.4535
1964,7.3206
1965,9.2519
1966,13.6424
1967,21.4847
1968,10.6846
1969,6.2542
1970,5.6193
1971,9.5280
1972,17.8232
1973,13.3547
1974,8.8250
1975,5.7048
1976,3.3518
1977,10.0000
1978,21.1987
1979,14.3801
1980,13.6736
1981,21.2230
1982,16.8099
1983,19.8463
1984,10.4385
1985,4.9203
1986,6.4032
1987,6.7371
1988,5.2213
1989,7.5529
1990,6.2103
1991,5.9012
1992,6.1271
1993,5.7262
1994,2.8821
1995,2.6274
1996,1.1531
1997,1.9763
1998,10.7308
1999,16.9434
2000,12.5517
2001,13.7031
2002,20.2074
2003,20.8099
2004,17.7811
2005,7.7839
2006,9.5702
2007,7.4200
2008,6.0531
2009,6.1485
2010,5.2785
2011,6.0439
2012,2.2813
2013,1.3634
2014,0.6540
2015,7.7631
2016,6.6505
2017,11.4812
2018,14.6719
2019,12.3374
2020,10.6649
2021,9.5199
2022,11.5101
2023,12.4535
2024,12.5442
2025,12.0064
2026,11.9977
2027,5.0324
2028,4.8284
2029,4.6153
2030,6.3819
2031,16.2016
2032,5.1306
2033,11.6736
2034,3.5084
2035,7.4876
2036,9.3761
2037,7.7273
2038,7.0214
2039,5.3536
2040,7.6540
2041,0.5373
2042,1.4373
2043,2.6667
2044,0.3050
2045,0.3039
2046,1.2738
2047,0.3651
2048,0.6996
2049,7.2860
2050,2.9024
2051,8.1121
2052,3.3709
2053,3.6205
2054,4.8931
2055,5.2461
2056,5.8735
2057,6.8117
2058,7.2889
2059,6.0913
2060,6.5205
2061,5.2854
2062,7.0491
2063,4.4841
2064,2.8076
2065,1.0526
2066,3.6233
2067,3.6880
2068,4.8527
2069,4.9705
2070,3.9376
2071,9.7319
2072,5.4547
2073,1.9757
2074,3.2704
2075,2.7371
2076,0.1340
2077,0.1999
2078,9.0838
2079,2.3437
2080,4.2796
2081,10.8198
2082,24.9804
2083,7.8406
2084,5.4315
2085,3.4171
2086,11.6141
2087,9.3755
2088,0.6187
2089,0.0000
2090,0.0000
2091,10.1623
2092,23.6632
2093,13.9480
2094,5.0751
2095,8.1947
2096,8.1704
2097,5.2114
2098,8.9977
2099,7.3385
2100,16.1901
2101,30.5933
2102,13.1918
2103,14.3200
2104,13.5627
2105,10.2837
2106,3.5841
2107,0.0000
2108,1.5910
2109,6.5402
2110,5.2189
2111,5.5690
2112,7.7863
2113,5.1358
2114,3.4627
2115,5.0069
2116,2.2184
2117,2.8850
2118,8.5933
2119,6.2241
2120,27.4529
2121,5.0433
2122,0.7851
2123,4.1450
2124,0.3189
2125,0.0000
2126,0.0000
2127,1.2940
2128,1.6852
2129,5.4003
2130,2.4396
2131,4.8486
2132,5.6101
2133,6.8336
2134,6.6875
2135,6.3333
2136,1.4616
2137,0.8891
2138,1.2172
2139,2.7071
2140,2.0971
2141,6.5783
2142,6.2103
2143,4.7146
2144,4.6667
2145,3.0208
2146,1.1231
2147,0.9301
2148,3.8348
2149,3.4726
2150,3.6667
2151,5.9705
2152,3.6308
2153,7.3876
2154,4.6262
2155,5.4801
2156,5.8977
2157,6.1340
2158,2.9266
2159,6.9688
2160,1.8377
2161,9.3524
2162,17.4899
2163,13.9266
2164,11.3235
2165,8.9289
2166,9.8359
2167,1.7920
2168,3.2328
2169,2.3894
2170,5.9786
2171,2.6909
2172,0.0000
2173,4.0139
2174,7.8642
2175,4.8972
2176,6.1242
2177,3.4541
2178,4.6101
2179,2.6083
2180,6.4460
2181,17.2057
2182,6.5939
2183,2.2611
2184,4.8070
2185,3.8798
2186,0.7753
2187,0.0000
2188,3.4321
2189,15.4269
2190,17.5679
2191,11.8556
2192,19.0722
2193,16.1363
2194,19.5754
2195,17.5777
2196,7.8862
2197,8.7949
2198,11.5396
2199,7.7296
2200,9.7077
2201,1.3224
2202,0.1837
2203,0.8486
2204,2.5679
2205,6.2259
2206,7.7828
2207,6.6332
2208,5.0000
2209,6.2189
2210,7.1571
2211,7.8879
2212,10.7764
2213,13.8273
2214,7.2640
2215,2.9573
2216,0.8793
2217,3.0335
2218,4.2080
2219,5.0531
2220,0.0000
2221,0.0000
2222,1.1346
2223,0.2842
2224,5.1392
2225,11.1941
2226,6.0913
2227,7.0468
2228,19.1849
2229,7.9307
2230,1.5228
2231,4.8001
2232,5.2455
2233,0.5500
2234,0.3761
2235,3.0843
2236,11.0023
2237,7.0872
2238,9.0098
2239,4.0763
2240,10.0774
2241,17.1398
2242,4.9445
2243,5.4367
2244,3.7389
2245,1.1092
2246,0.5950
2247,0.0000
2248,12.6401
2249,6.5794
2250,4.0988
2251,8.4113
2252,4.8284
2253,3.3495
2254,13.3761
2255,10.4217
2256,11.7054
2257,5.7845
2258,6.9133
2259,10.2265
2260,10.4726
2261,0.9457
2262,0.3455
2263,11.6147
2264,17.4154
2265,13.2941
2266,4.0179
2267,1.9492
2268,1.6239
2269,4.5540
2270,7.2016
2271,8.9145
2272,0.9376
2273,0.0000
2274,5.0786
2275,3.8475
2276,0.0000
2277,0.2328
2278,5.2080
2279,6.9330
2280,0.0000
2281,0.0000
2282,0.0000
2283,3.5777
2284,6.0682
2285,11.1473
2286,12.7585
2287,7.6667
2288,4.6667
2289,6.2126
2290,7.5939
2291,13.4708
2292,23.7591
2293,12.8746
2294,3.4547
2295,10.7972
2296,1.9584
2297,0.9873
2298,4.3333
2299,8.6875
2300,8.5881
2301,13.9757
2302,10.3333
2303,4.9567
2304,0.0000
2305,0.0052
2306,10.3195
2307,13.9815
2308,0.3333
2309,0.6672
2310,0.3322
2311,3.6580
2312,13.2478
2313,19.9105
2314,28.4483
2315,12.2363
2316,7.3380
2317,1.7343
2318,16.5858
2319,11.4570
2320,16.8475
2321,11.7914
2322,3.6990
2323,4.2553
2324,5.7961
2325,5.2848
2326,7.7077
2327,7.1456
2328,3.7244
2329,13.3391
2330,20.1681
2331,0.0000
2332,0.0000
2333,0.0000
2334,0.0000
2335,6.1756
2336,29.4339
2337,11.0318
2338,5.1947
2339,3.4697
2340,7.0376
2341,8.3715
2342,9.5887
2343,9.2525
2344,1.6863
2345,1.9232
2346,5.7366
2347,0.0000
2348,0.3333
2349,6.6886
2350,0.0000
2351,0.0000
2352,0.2542
2353,3.9526
2354,6.1207
2355,5.0890
2356,12.8047
2357,15.1069
2358,6.6979
2359,0.6077
2360,3.6395
2361,10.8977
2362,4.8342
2363,3.9203
2364,8.9676
2365,8.9220
2366,3.3668
2367,0.0000
2368,0.0000
2369,2.6314
2370,0.1075
2371,0.2184
2372,0.7031
2373,5.7325
2374,10.0370
2375,2.9226
2376,0.9607
2377,0.1196
2378,0.0404
2379,0.6667
2380,1.3738
2381,8.2028
2382,7.0168
2383,1.5800
2384,0.0000
2385,0.2889
2386,1.1531
2387,0.0000
2388,0.9902
2389,6.2397
2390,4.4789
2391,2.2421
2392,0.0000
2393,0.0000
2394,0.0000
2395,6.2276
2396,1.4125
2397,0.6170
2398,4.6147
2399,8.4217
2400,3.6522
2401,7.7412
2402,11.4980
2403,11.8070
2404,0.2779
2405,3.0503
2406,0.0000
2407,0.0000
2408,3.7909
2409,13.4662
2410,0.8232
2411,0.6308
2412,6.2016
2413,0.2727
2414,4.3536
2415,3.7042
2416,1.0624
2417,0.0630
2418,3.3177
2419,6.0774
2420,0.8706
2421,0.1306
2422,0.0000
2423,0.0000
2424,0.0000
2425,4.0537
2426,27.0913
2427,12.9648
2428,2.9041
2429,6.5107
2430,10.6609
2431,4.9780
2432,4.1872
2433,1.0000
2434,4.8198
2435,3.4067
2436,3.2218
2437,11.5529
2438,10.7747
2439,5.2126
2440,12.2374
2441,6.8452
2442,1.9590
2443,2.0277
2444,2.6713
2445,0.3957
2446,5.4928
2447,8.5985
2448,3.0809
2449,0.5038
2450,0.0000
2451,0.0000
2452,0.2501
2453,1.9965
2454,4.2449
2455,15.0976
2456,9.3172
2457,3.2270
2458,6.7470
2459,6.2397
2460,0.4910
2461,6.9573
2462,3.1566
2463,0.5373
2464,0.4235
2465,3.0023
2466,5.6586
2467,7.2623
2468,10.5852
2469,9.8839
2470,9.0757
2471,9.5708
2472,3.6950
2473,0.2380
2474,3.1369
2475,16.3414
2476,16.4772
2477,13.1479
2478,12.2351
2479,13.7273
2480,4.2756
2481,3.0341
2482,11.9105
2483,7.6037
2484,4.0283
2485,8.2842
2486,13.3050
2487,9.1386
2488,9.8804
2489,0.7319
2490,0.1051
2491,2.9428
2492,0.2126
2493,0.0000
2494,0.6776
2495,5.4136
2496,1.1161
2497,4.8105
2498,0.6707
2499,0.0000
2500,0.0000
2501,8.3276
2502,6.4194
2503,0.7886
2504,0.0000
2505,1.9757
2506,3.6274
2507,9.9422
2508,7.4622
2509,8.1352
2510,1.6667
2511,7.1300
2512,14.5956
2513,7.8949
2514,1.6661
2515,0.0000
2516,2.7054
2517,7.5696
2518,4.2744
2519,1.9503
2520,1.1023
2521,0.1231
2522,1.7308
2523,4.9341
2524,23.5575
2525,19.6782
2526,4.7701
2527,0.2068
2528,1.0000
2529,11.4466
2530,4.4616
2531,3.0000
2532,3.3923
2533,5.4171
2534,0.4055
2535,3.4373
2536,2.0162
2537,0.0000
2538,0.0000
2539,0.0000
2540,9.8521
2541,20.7111
2542,8.0722
2543,5.8510
2544,7.5598
2545,11.5713
2546,8.5251
2547,17.5760
2548,14.4806
2549,8.6158
2550,2.3443
2551,0.0000
2552,0.0000
2553,3.2605
2554,6.4523
2555,0.8562
2556,0.9064
2557,6.2421
2558,6.3333
2559,7.1150
2560,7.9809
2561,6.8769
2562,1.5997
2563,0.1473
2564,0.0000
2565,1.4818
2566,5.8510
2567,0.0000
2568,0.0000
2569,2.9047
2570,7.9116
2571,6.2698
2572,0.7233
2573,1.0272
2574,17.2935
2575,13.1750
2576,2.6557
2577,1.2005
2578,3.3484
2579,2.2727
2580,10.6759
2581,13.7348
2582,6.8995
2583,2.2709
2584,0.0000
2585,0.0000
2586,0.8030
2587,1.0000
2588,1.3628
2589,0.6667
2590,5.7545
2591,9.4905
2592,11.5130
2593,11.8151
2594,6.8232
2595,4.5217
2596,6.5055
2597,8.5061
2598,12.6615
2599,11.2727
2600,4.0202
2601,4.7395
2602,3.0191
2603,3.0953
2604,10.1450
2605,8.1028
2606,4.6742
2607,2.5817
2608,1.9601
2609,1.4639
2610,2.1121
2611,2.0168
2612,4.7383
2613,4.3333
2614,2.5049
2615,6.4315
2616,15.0722
2617,0.7140
2618,0.7712
2619,4.2057
2620,7.7036
2621,1.0849
2622,1.7845
2623,6.6956
2624,11.9128
2625,3.2819
2626,2.0000
2627,1.8429
2628,2.2940
2629,5.7042
2630,2.0312
2631,2.0000
2632,5.7539
2633,4.7510
2634,1.5650
2635,1.4668
2636,4.4772
2637,4.9561
2638,3.5251
2639,7.1912
2640,5.4789
2641,4.6268
2642,1.5968
2643,3.2900
2644,4.6921
2645,1.7759
2646,0.1381
2647,3.5292
2648,7.4645
2649,3.9237
2650,4.6049
2651,2.8556
2652,2.1924
2653,8.6014
2654,5.0676
2655,9.8111
2656,20.3322
2657,14.6453
2658,7.7597
2659,2.0861
2660,0.2600
2661,0.4627
2662,1.5910
2663,6.1525
2664,6.7516
2665,15.6476
2666,20.9734
2667,19.8001
2668,8.3218
2669,4.9590
2670,15.1167
2671,7.4414
2672,1.8458
2673,2.3270
2674,4.0474
2675,18.7221
2676,5.4304
2677,6.2288
2678,2.3917
2679,4.6176
2680,5.5875
2681,9.5656
2682,9.2594
2683,8.8330
2684,7.2513
2685,5.2709
2686,0.5748
2687,5.5066
2688,16.0168
2689,15.8486
2690,25.4616
2691,21.5113
2692,8.6678
2693,5.2218
2694,4.3264
2695,10.0855
2696,12.1381
2697,5.4419
2698,3.3056
2699,1.1820
2700,0.0000
2701,6.1641
2702,1.3744
2703,2.2438
2704,6.1502
2705,5.8533
2706,10.7348
2707,17.5176
2708,11.9018
2709,4.5754
2710,1.5165
2711,4.9734
2712,9.0347
2713,1.5032
2714,6.0861
2715,8.3333
2716,3.9665
2717,2.8354
2718,1.4211
2719,0.4749
2720,0.4766
2721,1.0422
2722,3.4350
2723,5.7013
2724,4.4962
2725,4.0531
2726,0.5511
2727,2.0953
2728,3.6303
2729,5.8371
2730,2.6817
2731,0.0000
2732,0.0000
2733,0.0000
2734,0.0000
2735,1.0867
2736,3.9578
2737,1.3507
2738,0.9936
2739,2.9076
2740,8.8307
2741,7.6667
2742,3.5812
2743,1.5638
2744,6.6366
2745,6.7377
2746,3.0439
2747,5.6014
2748,12.7048
2749,6.3143
2750,5.6528
2751,4.4818
2752,4.2825
2753,13.1023
2754,14.6089
2755,10.7655
2756,8.1802
2757,0.6291
2758,1.8007
2759,2.2259
2760,0.7221
2761,8.6389
2762,15.1849
2763,7.1542
2764,6.6776
2765,5.4720
2766,1.7458
2767,1.9769
2768,3.9417
2769,3.2045
2770,1.1294
2771,2.8065
2772,15.4027
2773,9.5118
2774,1.0514
2775,0.0000
2776,0.0000
2777,2.7094
2778,4.5916
2779,2.4015
2780,1.2132
2781,6.5737
2782,12.4887
2783,7.3518
2784,8.6499
2785,15.2490
2786,23.1323
2787,28.9307
2788,23.6337
2789,5.8845
2790,5.4980
2791,9.1386
2792,3.2369
2793,3.7343
2794,11.2652
2795,8.7094
2796,5.3847
2797,2.0283
2798,0.5026
2799,3.7100
2800,5.5789
2801,0.5274
2802,2.9018
2803,4.6193
2804,4.4622
2805,3.9440
2806,0.0456
2807,0.0000
2808,0.0000
2809,3.3593
2810,5.5066
2811,1.4702
2812,0.0843
2813,0.0000
2814,0.3333
2815,12.4131
2816,11.6846
2817,1.1571
2818,0.7978
2819,0.1906
2820,0.3709
2821,0.0739
2822,0.0000
2823,0.0000
2824,0.0000
2825,0.0693
2826,0.3408
2827,5.6667
2828,2.8024
2829,2.7088
2830,4.9521
2831,6.5419
2832,3.0306
2833,0.6366
2834,1.5194
2835,2.5222
2836,5.1196
2837,4.9440
2838,3.7481
2839,3.2270
2840,3.4587
2841,4.2317
2842,2.8261
2843,1.8544
2844,1.5482
2845,3.5511
2846,2.1352
2847,0.1317
2848,0.1069
2849,0.0832
2850,5.3432
2851,15.7834
2852,9.3426
2853,8.9815
2854,14.8099
2855,2.8746
2856,0.4003
2857,8.3270
2858,11.7718
2859,9.2282
2860,10.3033
2861,20.4448
2862,23.2282
2863,19.9012
2864,16.5633
2865,10.9867
2866,14.0699
2867,13.7187
2868,1.9902
2869,0.0000
2870,0.0087
2871,2.0162
2872,2.6066
2873,1.0277
2874,5.0318
2875,9.8845
2876,6.2813
2877,1.0324
2878,4.3212
2879,5.0243
2880,1.3998
2881,3.1202
2882,13.3281
2883,6.3299
2884,4.3356
2885,9.0000
2886,8.9919
2887,7.3414
2888,0.3368
2889,0.0000
2890,0.0000
2891,0.0000
2892,5.9353
2893,13.9445
2894,7.0202
2895,0.6667
2896,1.9619
2897,0.0208
2898,0.0000
2899,4.9757
2900,11.4327
2901,0.3241
2902,2.5881
2903,10.8336
2904,13.7655
2905,21.6072
2906,22.9330
2907,16.0254
2908,0.1860
2909,0.0555
2910,0.0722
2911,0.1953
2912,0.1404
2913,6.6667
2914,6.9665
2915,6.5586
2916,5.1612
2917,3.2039
2918,2.6667
2919,5.6280
2920,4.3536
2921,0.3749
2922,0.3120
2923,1.6886
2924,1.9775
2925,0.0231
2926,0.0000
2927,0.0485
2928,2.1594
2929,14.3166
2930,10.3120
2931,0.8793
2932,0.0000
2933,0.0000
2934,0.0000
2935,0.0000
2936,0.0000
2937,0.0000
2938,0.0000
2939,8.4910
2940,8.8406
2941,5.2461
2942,6.0081
2943,8.7302
2944,10.2727
2945,12.9093
2946,8.4743
2947,1.6915
2948,0.0000
2949,0.0000
2950,0.0751
2951,2.5338
2952,1.5505
2953,2.8238
2954,6.0110
2955,3.5760
2956,2.0462
2957,7.0012
2958,6.5482
2959,8.8377
2960,10.2634
2961,6.5090
2962,8.4448
2963,10.5494
2964,15.3114
2965,10.8781
2966,4.8128
2967,2.8105
2968,1.0023
2969,3.6730
2970,5.0000
2971,0.0000
2972,0.0000
2973,0.0000
2974,0.0000
2975,0.1040
2976,0.0000
2977,0.0000
2978,0.0000
2979,1.6742
2980,1.1138
2981,0.0000
2982,0.0000
2983,0.3397
2984,6.6193
2985,7.1733
2986,9.0999
2987,3.9226
2988,3.0711
2989,14.9399
2990,6.9393
2991,1.5170
2992,2.3466
2993,0.0000
2994,0.0000
2995,1.6199
2996,3.1924
2997,12.1138
2998,9.6944
2999,2.5309
3000,3.0676
3001,1.0653
3002,0.4009
3003,1.3559
3004,3.9417
3005,3.3761
3006,0.2634
3007,8.0763
3008,6.7429
3009,4.4547
3010,10.2669
3011,4.9503
3012,4.2935
3013,6.1831
3014,5.7452
3015,5.6101
3016,3.1964
3017,3.3420
3018,4.4102
3019,7.2559
3020,6.1346
3021,5.5881
3022,6.6043
3023,5.7175
3024,8.4818
3025,8.4044
3026,9.7995
3027,7.4714
3028,3.8261
3029,11.9983
3030,15.4310
3031,1.2652
3032,0.0000
3033,0.4275
3034,0.2582
3035,3.4535
3036,0.0000
3037,0.0878
3038,13.1641
3039,8.2646
3040,4.4627
3041,6.3062
3042,1.9388
3043,7.0913
3044,15.0266
3045,12.1346
3046,11.3570
3047,10.4616
3048,6.5292
3049,5.7123
3050,10.3790
3051,6.9405
3052,1.3507
3053,0.4726
3054,5.1854
3055,2.7054
3056,8.8394
3057,9.5511
3058,0.9336
3059,3.7938
3060,6.6366
3061,9.2883
3062,3.6973
3063,1.3582
3064,0.4136
3065,1.0214
3066,9.7192
3067,7.8099
3068,5.3085
3069,3.1259
3070,0.0000
3071,8.3356
3072,6.1820
3073,7.9139
3074,10.6314
3075,3.4027
3076,2.4506
3077,0.8897
3078,0.0000
3079,0.2213
3080,0.4414
3081,0.8804
3082,0.0000
3083,0.3333
3084,2.1265
3085,0.8845
3086,8.2773
3087,13.3333
3088,16.1363
3089,12.8146
3090,17.4778
3091,10.5962
3092,17.9388
3093,22.2091
3094,10.0208
3095,11.8446
3096,4.5621
3097,4.9180
3098,13.1479
3099,5.1127
3100,2.7187
3101,2.2940
3102,4.3674
3103,6.9185
3104,8.2091
3105,13.7747
3106,6.0780
3107,3.2311
3108,5.1063
3109,8.3530
3110,6.7504
3111,6.8417
3112,8.0052
3113,7.4945
3114,8.8313
3115,5.6644
3116,4.5355
3117,7.1375
3118,2.2629
3119,3.3426
3120,1.5927
3121,0.0000
3122,1.3692
3123,5.1958
3124,5.3333
3125,7.6961
3126,2.9116
3127,0.3333
3128,0.0000
3129,0.9867
3130,2.2010
3131,0.1912
3132,0.7135
3133,5.5760
3134,5.1161
3135,2.8336
3136,0.5217
3137,0.0000
3138,0.0000
3139,0.0000
3140,0.0000
3141,0.0000
3142,0.5182
3143,1.2981
3144,1.8296
3145,1.9856
3146,2.7857
3147,3.9983
3148,9.2247
3149,11.1462
3150,3.8371
3151,3.8937
3152,2.0000
3153,1.0711
3154,0.8446
3155,1.2906
3156,1.8434
3157,0.1762
3158,0.0000
3159,0.5251
3160,5.7759
3161,3.8556
3162,1.6932
3163,1.3819
3164,1.0329
3165,7.4460
3166,7.4697
3167,5.6817
3168,1.0191
3169,0.0000
3170,0.1646
3171,0.6609
3172,3.9861
3173,9.6667
3174,3.3281
3175,7.9740
3176,4.6811
3177,4.7233
3178,0.5078
3179,1.3333
3180,3.3559
3181,1.0260
3182,0.0000
3183,0.1612
3184,4.5061
3185,4.2796
3186,4.1456
3187,2.3021
3188,11.5846
3189,20.5482
3190,12.7002
3191,1.5858
3192,1.8718
3193,12.1687
3194,11.0838
3195,9.5228
3196,6.2530
3197,11.8024
3198,12.7406
3199,3.9659
3200,2.5442
3201,8.4367
3202,4.6297
3203,0.5511
3204,0.0000
3205,0.7423
3206,3.7793
3207,17.9203
3208,9.4275
3209,4.2103
3210,3.1646
3211,2.0300
3212,4.5332
3213,8.7718
3214,10.2397
3215,5.4304
3216,6.4754
3217,11.6534
3218,8.2057
3219,15.2086
3220,3.2900
3221,0.0000
3222,0.4159
3223,0.8284
3224,2.0000
3225,3.6430
3226,4.7724
3227,2.4934
3228,0.1352
3229,0.0000
3230,0.0000
3231,3.2028
3232,7.3917
3233,7.1219
3234,1.6748
3235,3.0329
3236,2.9555
3237,3.2201
3238,4.9844
3239,7.7343
3240,7.3582
3241,5.2553
3242,9.6690
3243,1.5061
3244,0.2519
3245,2.9116
3246,3.7539
3247,0.2091
3248,2.3068
3249,5.0670
3250,2.8573
3251,9.2513
3252,6.1826
3253,1.6615
3254,2.6164
3255,3.4604
3256,1.9994
3257,8.4298
3258,23.8683
3259,13.0312
3260,3.8504
3261,12.6025
3262,12.1075
3263,10.7695
3264,8.1046
3265,4.7886
3266,1.2328
3267,0.0000
3268,0.7816
3269,6.4333
3270,12.4552
3271,3.5679
3272,4.2478
3273,4.0231
3274,2.3559
3275,1.7839
3276,6.3420
3277,1.9492
3278,1.5893
3279,1.1381
3280,0.0000
3281,1.1698
3282,0.9359
3283,3.2178
3284,2.5107
3285,4.3293
3286,1.6268
3287,2.7296
3288,0.9047
3289,0.2998
3290,1.5898
3291,2.9382
3292,0.0000
3293,0.0000
3294,5.9070
3295,1.7631
3296,3.2605
3297,1.4298
3298,4.8666
3299,5.7250
3300,7.4679
3301,6.5350
3302,12.4679
3303,5.8949
3304,0.5477
3305,0.0907
3306,0.0000
3307,0.2438
3308,6.6205
3309,8.5303
3310,1.6684
3311,1.1901
3312,11.2536
3313,6.5806
3314,1.7955
3315,7.7262
3316,8.6343
3317,0.2513
3318,0.1664
3319,0.0000
3320,0.0000
3321,0.0815
3322,0.5661
3323,4.8273
3324,12.5650
3325,10.2709
3326,6.5500
3327,4.0919
3328,2.4107
3329,4.2565
3330,0.5621
3331,0.0000
3332,1.6245
3333,4.7371
3334,0.4437
3335,0.0000
3336,0.7816
3337,4.4391
3338,0.5950
3339,0.4263
3340,3.6153
3341,12.3437
3342,3.6961
3343,0.2062
3344,1.5985
3345,1.5546
3346,1.2062
3347,1.7984
3348,1.8440
3349,0.0653
3350,0.2686
3351,0.0000
3352,1.6667
3353,0.9185
3354,0.1248
3355,7.8498
3356,2.1768
3357,10.8781
3358,9.6880
3359,2.4281
3360,9.9006
3361,5.9087
3362,1.4887
3363,5.9232
3364,0.3899
3365,0.0000
3366,5.0017
3367,0.0000
3368,0.0000
3369,0.0000
3370,0.0000
3371,0.0000
3372,0.5199
3373,3.9503
3374,1.2709
3375,1.5078
3376,2.5321
3377,1.9613
3378,1.2005
3379,5.9087
3380,9.9070
3381,3.2808
3382,2.5448
3383,1.4425
3384,0.1352
3385,0.0000
3386,0.0439
3387,0.0867
3388,0.2565
3389,0.3795
3390,0.7903
3391,1.7487
3392,12.7562
3393,14.7643
3394,8.4905
3395,5.0774
3396,2.6950
3397,5.8544
3398,6.4812
3399,8.7088
3400,7.7383
3401,7.8590
3402,4.5494
3403,0.0341
3404,0.0000
3405,0.0000
3406,0.4529
3407,1.4610
3408,5.5303
3409,9.3640
3410,17.6482
3411,2.3536
3412,0.2889
3413,4.6320
3414,6.4454
3415,9.9879
3416,5.8550
3417,3.0734
3418,0.0000
3419,1.8510
3420,0.0000
3421,0.6193
3422,3.4356
3423,0.0000
3424,0.0000
3425,0.0855
3426,0.4997
3427,8.1410
3428,5.1958
3429,8.7712
3430,7.5933
3431,8.5165
3432,0.0000
3433,0.9832
3434,1.0324
3435,0.0000
3436,0.0000
3437,4.9278
3438,12.1398
3439,5.1207
3440,7.3842
3441,8.1577
3442,13.6008
3443,15.6736
3444,8.8746
3445,13.1571
3446,31.5841
3447,19.9567
3448,11.1878
3449,9.1230
3450,6.5280
3451,13.7903
3452,7.2351
3453,3.9480
3454,10.2132
3455,8.6667
3456,3.0589
3457,0.0289
3458,0.0000
3459,3.6493
3460,4.6655
3461,2.3368
3462,0.0000
