ppm,val
-1.495194,-0.000460
-1.494797,-0.000461
-1.494401,-0.000463
-1.494004,-0.000464
-1.493608,-0.000463
-1.493211,-0.000459
-1.492815,-0.000454
-1.492418,-0.000450
-1.492022,-0.000448
-1.491626,-0.000447
-1.491229,-0.000447
-1.490833,-0.000449
-1.490436,-0.000454
-1.490040,-0.000459
-1.489643,-0.000462
-1.489247,-0.000460
-1.488850,-0.000457
-1.488454,-0.000455
-1.488057,-0.000454
-1.487661,-0.000455
-1.487265,-0.000456
-1.486868,-0.000456
-1.486472,-0.000454
-1.486075,-0.000452
-1.485679,-0.000449
-1.485282,-0.000446
-1.484886,-0.000442
-1.484489,-0.000437
-1.484093,-0.000434
-1.483696,-0.000433
-1.483300,-0.000436
-1.482903,-0.000441
-1.482507,-0.000445
-1.482111,-0.000446
-1.481714,-0.000446
-1.481318,-0.000446
-1.480921,-0.000448
-1.480525,-0.000449
-1.480128,-0.000447
-1.479732,-0.000444
-1.479335,-0.000442
-1.478939,-0.000443
-1.478542,-0.000446
-1.478146,-0.000452
-1.477749,-0.000459
-1.477353,-0.000462
-1.476957,-0.000462
-1.476560,-0.000459
-1.476164,-0.000454
-1.475767,-0.000448
-1.475371,-0.000442
-1.474974,-0.000439
-1.474578,-0.000441
-1.474181,-0.000447
-1.473785,-0.000454
-1.473388,-0.000460
-1.472992,-0.000464
-1.472596,-0.000466
-1.472199,-0.000467
-1.471803,-0.000468
-1.471406,-0.000471
-1.471010,-0.000476
-1.470613,-0.000480
-1.470217,-0.000480
-1.469820,-0.000479
-1.469424,-0.000477
-1.469027,-0.000475
-1.468631,-0.000472
-1.468234,-0.000471
-1.467838,-0.000470
-1.467442,-0.000471
-1.467045,-0.000471
-1.466649,-0.000470
-1.466252,-0.000468
-1.465856,-0.000466
-1.465459,-0.000463
-1.465063,-0.000461
-1.464666,-0.000459
-1.464270,-0.000458
-1.463873,-0.000457
-1.463477,-0.000458
-1.463081,-0.000458
-1.462684,-0.000457
-1.462288,-0.000453
-1.461891,-0.000450
-1.461495,-0.000448
-1.461098,-0.000447
-1.460702,-0.000448
-1.460305,-0.000450
-1.459909,-0.000451
-1.459512,-0.000451
-1.459116,-0.000450
-1.458719,-0.000450
-1.458323,-0.000451
-1.457927,-0.000452
-1.457530,-0.000452
-1.457134,-0.000452
-1.456737,-0.000452
-1.456341,-0.000453
-1.455944,-0.000452
-1.455548,-0.000450
-1.455151,-0.000452
-1.454755,-0.000456
-1.454358,-0.000459
-1.453962,-0.000459
-1.453565,-0.000456
-1.453169,-0.000452
-1.452773,-0.000449
-1.452376,-0.000446
-1.451980,-0.000445
-1.451583,-0.000446
-1.451187,-0.000450
-1.450790,-0.000454
-1.450394,-0.000456
-1.449997,-0.000455
-1.449601,-0.000453
-1.449204,-0.000452
-1.448808,-0.000450
-1.448412,-0.000448
-1.448015,-0.000448
-1.447619,-0.000451
-1.447222,-0.000456
-1.446826,-0.000459
-1.446429,-0.000460
-1.446033,-0.000460
-1.445636,-0.000459
-1.445240,-0.000457
-1.444843,-0.000454
-1.444447,-0.000451
-1.444050,-0.000449
-1.443654,-0.000446
-1.443258,-0.000442
-1.442861,-0.000438
-1.442465,-0.000434
-1.442068,-0.000432
-1.441672,-0.000430
-1.441275,-0.000429
-1.440879,-0.000428
-1.440482,-0.000427
-1.440086,-0.000424
-1.439689,-0.000423
-1.439293,-0.000426
-1.438897,-0.000432
-1.438500,-0.000438
-1.438104,-0.000443
-1.437707,-0.000448
-1.437311,-0.000452
-1.436914,-0.000453
-1.436518,-0.000452
-1.436121,-0.000451
-1.435725,-0.000452
-1.435328,-0.000456
-1.434932,-0.000461
-1.434535,-0.000467
-1.434139,-0.000471
-1.433743,-0.000472
-1.433346,-0.000471
-1.432950,-0.000467
-1.432553,-0.000462
-1.432157,-0.000459
-1.431760,-0.000458
-1.431364,-0.000459
-1.430967,-0.000460
-1.430571,-0.000461
-1.430174,-0.000463
-1.429778,-0.000466
-1.429381,-0.000468
-1.428985,-0.000468
-1.428589,-0.000465
-1.428192,-0.000463
-1.427796,-0.000461
-1.427399,-0.000459
-1.427003,-0.000457
-1.426606,-0.000455
-1.426210,-0.000454
-1.425813,-0.000453
-1.425417,-0.000453
-1.425020,-0.000454
-1.424624,-0.000455
-1.424228,-0.000454
-1.423831,-0.000453
-1.423435,-0.000452
-1.423038,-0.000453
-1.422642,-0.000453
-1.422245,-0.000451
-1.421849,-0.000448
-1.421452,-0.000446
-1.421056,-0.000447
-1.420659,-0.000451
-1.420263,-0.000456
-1.419866,-0.000460
-1.419470,-0.000460
-1.419074,-0.000458
-1.418677,-0.000456
-1.418281,-0.000454
-1.417884,-0.000452
-1.417488,-0.000451
-1.417091,-0.000451
-1.416695,-0.000455
-1.416298,-0.000459
-1.415902,-0.000463
-1.415505,-0.000465
-1.415109,-0.000464
-1.414713,-0.000463
-1.414316,-0.000464
-1.413920,-0.000468
-1.413523,-0.000470
-1.413127,-0.000469
-1.412730,-0.000466
-1.412334,-0.000463
-1.411937,-0.000462
-1.411541,-0.000461
-1.411144,-0.000461
-1.410748,-0.000462
-1.410351,-0.000463
-1.409955,-0.000464
-1.409559,-0.000465
-1.409162,-0.000465
-1.408766,-0.000465
-1.408369,-0.000465
-1.407973,-0.000462
-1.407576,-0.000459
-1.407180,-0.000456
-1.406783,-0.000456
-1.406387,-0.000457
-1.405990,-0.000460
-1.405594,-0.000462
-1.405197,-0.000462
-1.404801,-0.000459
-1.404405,-0.000458
-1.404008,-0.000457
-1.403612,-0.000458
-1.403215,-0.000458
-1.402819,-0.000459
-1.402422,-0.000460
-1.402026,-0.000460
-1.401629,-0.000460
-1.401233,-0.000459
-1.400836,-0.000460
-1.400440,-0.000462
-1.400044,-0.000466
-1.399647,-0.000468
-1.399251,-0.000468
-1.398854,-0.000466
-1.398458,-0.000463
-1.398061,-0.000458
-1.397665,-0.000454
-1.397268,-0.000448
-1.396872,-0.000443
-1.396475,-0.000441
-1.396079,-0.000441
-1.395682,-0.000445
-1.395286,-0.000450
-1.394890,-0.000456
-1.394493,-0.000458
-1.394097,-0.000458
-1.393700,-0.000456
-1.393304,-0.000454
-1.392907,-0.000454
-1.392511,-0.000456
-1.392114,-0.000459
-1.391718,-0.000463
-1.391321,-0.000468
-1.390925,-0.000470
-1.390529,-0.000469
-1.390132,-0.000465
-1.389736,-0.000461
-1.389339,-0.000457
-1.388943,-0.000454
-1.388546,-0.000449
-1.388150,-0.000445
-1.387753,-0.000443
-1.387357,-0.000443
-1.386960,-0.000445
-1.386564,-0.000446
-1.386167,-0.000445
-1.385771,-0.000442
-1.385375,-0.000438
-1.384978,-0.000435
-1.384582,-0.000433
-1.384185,-0.000434
-1.383789,-0.000435
-1.383392,-0.000437
-1.382996,-0.000437
-1.382599,-0.000437
-1.382203,-0.000437
-1.381806,-0.000441
-1.381410,-0.000447
-1.381013,-0.000453
-1.380617,-0.000456
-1.380221,-0.000456
-1.379824,-0.000454
-1.379428,-0.000451
-1.379031,-0.000451
-1.378635,-0.000453
-1.378238,-0.000457
-1.377842,-0.000461
-1.377445,-0.000463
-1.377049,-0.000463
-1.376652,-0.000461
-1.376256,-0.000460
-1.375860,-0.000460
-1.375463,-0.000463
-1.375067,-0.000466
-1.374670,-0.000467
-1.374274,-0.000466
-1.373877,-0.000465
-1.373481,-0.000464
-1.373084,-0.000463
-1.372688,-0.000459
-1.372291,-0.000453
-1.371895,-0.000445
-1.371498,-0.000439
-1.371102,-0.000436
-1.370706,-0.000436
-1.370309,-0.000438
-1.369913,-0.000440
-1.369516,-0.000444
-1.369120,-0.000447
-1.368723,-0.000446
-1.368327,-0.000443
-1.367930,-0.000438
-1.367534,-0.000437
-1.367137,-0.000440
-1.366741,-0.000445
-1.366345,-0.000451
-1.365948,-0.000455
-1.365552,-0.000460
-1.365155,-0.000464
-1.364759,-0.000467
-1.364362,-0.000468
-1.363966,-0.000468
-1.363569,-0.000466
-1.363173,-0.000463
-1.362776,-0.000460
-1.362380,-0.000458
-1.361983,-0.000458
-1.361587,-0.000460
-1.361191,-0.000461
-1.360794,-0.000463
-1.360398,-0.000464
-1.360001,-0.000465
-1.359605,-0.000466
-1.359208,-0.000465
-1.358812,-0.000464
-1.358415,-0.000461
-1.358019,-0.000458
-1.357622,-0.000454
-1.357226,-0.000451
-1.356829,-0.000448
-1.356433,-0.000446
-1.356037,-0.000444
-1.355640,-0.000442
-1.355244,-0.000442
-1.354847,-0.000443
-1.354451,-0.000445
-1.354054,-0.000446
-1.353658,-0.000445
-1.353261,-0.000445
-1.352865,-0.000447
-1.352468,-0.000450
-1.352072,-0.000452
-1.351676,-0.000455
-1.351279,-0.000459
-1.350883,-0.000461
-1.350486,-0.000463
-1.350090,-0.000464
-1.349693,-0.000467
-1.349297,-0.000470
-1.348900,-0.000473
-1.348504,-0.000472
-1.348107,-0.000469
-1.347711,-0.000464
-1.347314,-0.000459
-1.346918,-0.000455
-1.346522,-0.000453
-1.346125,-0.000450
-1.345729,-0.000447
-1.345332,-0.000444
-1.344936,-0.000442
-1.344539,-0.000438
-1.344143,-0.000433
-1.343746,-0.000427
-1.343350,-0.000424
-1.342953,-0.000424
-1.342557,-0.000428
-1.342160,-0.000437
-1.341764,-0.000446
-1.341368,-0.000452
-1.340971,-0.000454
-1.340575,-0.000455
-1.340178,-0.000455
-1.339782,-0.000454
-1.339385,-0.000452
-1.338989,-0.000449
-1.338592,-0.000448
-1.338196,-0.000449
-1.337799,-0.000450
-1.337403,-0.000451
-1.337007,-0.000450
-1.336610,-0.000449
-1.336214,-0.000448
-1.335817,-0.000450
-1.335421,-0.000452
-1.335024,-0.000456
-1.334628,-0.000460
-1.334231,-0.000463
-1.333835,-0.000466
-1.333438,-0.000468
-1.333042,-0.000468
-1.332645,-0.000469
-1.332249,-0.000468
-1.331853,-0.000467
-1.331456,-0.000463
-1.331060,-0.000460
-1.330663,-0.000457
-1.330267,-0.000454
-1.329870,-0.000449
-1.329474,-0.000446
-1.329077,-0.000446
-1.328681,-0.000446
-1.328284,-0.000446
-1.327888,-0.000448
-1.327492,-0.000454
-1.327095,-0.000461
-1.326699,-0.000465
-1.326302,-0.000465
-1.325906,-0.000463
-1.325509,-0.000459
-1.325113,-0.000454
-1.324716,-0.000449
-1.324320,-0.000445
-1.323923,-0.000443
-1.323527,-0.000443
-1.323130,-0.000446
-1.322734,-0.000449
-1.322338,-0.000451
-1.321941,-0.000453
-1.321545,-0.000455
-1.321148,-0.000458
-1.320752,-0.000459
-1.320355,-0.000457
-1.319959,-0.000454
-1.319562,-0.000454
-1.319166,-0.000455
-1.318769,-0.000456
-1.318373,-0.000454
-1.317976,-0.000452
-1.317580,-0.000450
-1.317184,-0.000447
-1.316787,-0.000446
-1.316391,-0.000447
-1.315994,-0.000449
-1.315598,-0.000451
-1.315201,-0.000449
-1.314805,-0.000447
-1.314408,-0.000447
-1.314012,-0.000449
-1.313615,-0.000453
-1.313219,-0.000458
-1.312823,-0.000462
-1.312426,-0.000464
-1.312030,-0.000464
-1.311633,-0.000462
-1.311237,-0.000460
-1.310840,-0.000457
-1.310444,-0.000454
-1.310047,-0.000453
-1.309651,-0.000455
-1.309254,-0.000458
-1.308858,-0.000460
-1.308461,-0.000461
-1.308065,-0.000462
-1.307669,-0.000462
-1.307272,-0.000461
-1.306876,-0.000457
-1.306479,-0.000452
-1.306083,-0.000446
-1.305686,-0.000443
-1.305290,-0.000441
-1.304893,-0.000440
-1.304497,-0.000438
-1.304100,-0.000436
-1.303704,-0.000434
-1.303308,-0.000433
-1.302911,-0.000433
-1.302515,-0.000433
-1.302118,-0.000437
-1.301722,-0.000443
-1.301325,-0.000450
-1.300929,-0.000456
-1.300532,-0.000460
-1.300136,-0.000463
-1.299739,-0.000465
-1.299343,-0.000466
-1.298946,-0.000467
-1.298550,-0.000467
-1.298154,-0.000467
-1.297757,-0.000468
-1.297361,-0.000469
-1.296964,-0.000469
-1.296568,-0.000466
-1.296171,-0.000462
-1.295775,-0.000458
-1.295378,-0.000454
-1.294982,-0.000449
-1.294585,-0.000445
-1.294189,-0.000442
-1.293792,-0.000441
-1.293396,-0.000440
-1.293000,-0.000440
-1.292603,-0.000441
-1.292207,-0.000443
-1.291810,-0.000445
-1.291414,-0.000446
-1.291017,-0.000449
-1.290621,-0.000455
-1.290224,-0.000459
-1.289828,-0.000459
-1.289431,-0.000457
-1.289035,-0.000456
-1.288639,-0.000458
-1.288242,-0.000460
-1.287846,-0.000464
-1.287449,-0.000468
-1.287053,-0.000472
-1.286656,-0.000475
-1.286260,-0.000475
-1.285863,-0.000475
-1.285467,-0.000473
-1.285070,-0.000470
-1.284674,-0.000465
-1.284277,-0.000460
-1.283881,-0.000455
-1.283485,-0.000450
-1.283088,-0.000447
-1.282692,-0.000447
-1.282295,-0.000449
-1.281899,-0.000448
-1.281502,-0.000446
-1.281106,-0.000445
-1.280709,-0.000446
-1.280313,-0.000447
-1.279916,-0.000447
-1.279520,-0.000446
-1.279124,-0.000445
-1.278727,-0.000444
-1.278331,-0.000443
-1.277934,-0.000444
-1.277538,-0.000447
-1.277141,-0.000451
-1.276745,-0.000456
-1.276348,-0.000461
-1.275952,-0.000464
-1.275555,-0.000465
-1.275159,-0.000466
-1.274762,-0.000467
-1.274366,-0.000469
-1.273970,-0.000468
-1.273573,-0.000466
-1.273177,-0.000464
-1.272780,-0.000462
-1.272384,-0.000460
-1.271987,-0.000459
-1.271591,-0.000460
-1.271194,-0.000462
-1.270798,-0.000462
-1.270401,-0.000461
-1.270005,-0.000461
-1.269608,-0.000462
-1.269212,-0.000464
-1.268816,-0.000465
-1.268419,-0.000466
-1.268023,-0.000466
-1.267626,-0.000467
-1.267230,-0.000467
-1.266833,-0.000467
-1.266437,-0.000465
-1.266040,-0.000462
-1.265644,-0.000460
-1.265247,-0.000460
-1.264851,-0.000461
-1.264455,-0.000462
-1.264058,-0.000463
-1.263662,-0.000466
-1.263265,-0.000470
-1.262869,-0.000470
-1.262472,-0.000465
-1.262076,-0.000458
-1.261679,-0.000454
-1.261283,-0.000454
-1.260886,-0.000456
-1.260490,-0.000459
-1.260093,-0.000462
-1.259697,-0.000465
-1.259301,-0.000467
-1.258904,-0.000468
-1.258508,-0.000467
-1.258111,-0.000465
-1.257715,-0.000463
-1.257318,-0.000462
-1.256922,-0.000461
-1.256525,-0.000461
-1.256129,-0.000460
-1.255732,-0.000459
-1.255336,-0.000456
-1.254940,-0.000451
-1.254543,-0.000446
-1.254147,-0.000442
-1.253750,-0.000442
-1.253354,-0.000443
-1.252957,-0.000444
-1.252561,-0.000446
-1.252164,-0.000446
-1.251768,-0.000444
-1.251371,-0.000440
-1.250975,-0.000438
-1.250578,-0.000440
-1.250182,-0.000441
-1.249786,-0.000439
-1.249389,-0.000437
-1.248993,-0.000436
-1.248596,-0.000438
-1.248200,-0.000443
-1.247803,-0.000449
-1.247407,-0.000458
-1.247010,-0.000466
-1.246614,-0.000471
-1.246217,-0.000474
-1.245821,-0.000475
-1.245424,-0.000476
-1.245028,-0.000476
-1.244632,-0.000476
-1.244235,-0.000475
-1.243839,-0.000472
-1.243442,-0.000466
-1.243046,-0.000459
-1.242649,-0.000453
-1.242253,-0.000448
-1.241856,-0.000446
-1.241460,-0.000449
-1.241063,-0.000454
-1.240667,-0.000459
-1.240271,-0.000460
-1.239874,-0.000457
-1.239478,-0.000454
-1.239081,-0.000453
-1.238685,-0.000453
-1.238288,-0.000453
-1.237892,-0.000454
-1.237495,-0.000457
-1.237099,-0.000459
-1.236702,-0.000461
-1.236306,-0.000463
-1.235909,-0.000465
-1.235513,-0.000464
-1.235117,-0.000461
-1.234720,-0.000457
-1.234324,-0.000454
-1.233927,-0.000453
-1.233531,-0.000453
-1.233134,-0.000452
-1.232738,-0.000450
-1.232341,-0.000447
-1.231945,-0.000444
-1.231548,-0.000444
-1.231152,-0.000447
-1.230756,-0.000451
-1.230359,-0.000452
-1.229963,-0.000451
-1.229566,-0.000450
-1.229170,-0.000450
-1.228773,-0.000451
-1.228377,-0.000453
-1.227980,-0.000455
-1.227584,-0.000455
-1.227187,-0.000452
-1.226791,-0.000448
-1.226394,-0.000444
-1.225998,-0.000440
-1.225602,-0.000438
-1.225205,-0.000439
-1.224809,-0.000443
-1.224412,-0.000448
-1.224016,-0.000452
-1.223619,-0.000456
-1.223223,-0.000459
-1.222826,-0.000461
-1.222430,-0.000462
-1.222033,-0.000462
-1.221637,-0.000461
-1.221240,-0.000458
-1.220844,-0.000455
-1.220448,-0.000454
-1.220051,-0.000452
-1.219655,-0.000450
-1.219258,-0.000449
-1.218862,-0.000450
-1.218465,-0.000453
-1.218069,-0.000451
-1.217672,-0.000446
-1.217276,-0.000440
-1.216879,-0.000438
-1.216483,-0.000439
-1.216087,-0.000440
-1.215690,-0.000441
-1.215294,-0.000441
-1.214897,-0.000442
-1.214501,-0.000442
-1.214104,-0.000442
-1.213708,-0.000444
-1.213311,-0.000445
-1.212915,-0.000444
-1.212518,-0.000441
-1.212122,-0.000440
-1.211725,-0.000440
-1.211329,-0.000440
-1.210933,-0.000442
-1.210536,-0.000445
-1.210140,-0.000451
-1.209743,-0.000458
-1.209347,-0.000461
-1.208950,-0.000460
-1.208554,-0.000455
-1.208157,-0.000449
-1.207761,-0.000445
-1.207364,-0.000443
-1.206968,-0.000443
-1.206572,-0.000443
-1.206175,-0.000443
-1.205779,-0.000445
-1.205382,-0.000448
-1.204986,-0.000451
-1.204589,-0.000455
-1.204193,-0.000460
-1.203796,-0.000464
-1.203400,-0.000465
-1.203003,-0.000464
-1.202607,-0.000460
-1.202210,-0.000456
-1.201814,-0.000451
-1.201418,-0.000448
-1.201021,-0.000447
-1.200625,-0.000448
-1.200228,-0.000450
-1.199832,-0.000451
-1.199435,-0.000452
-1.199039,-0.000454
-1.198642,-0.000456
-1.198246,-0.000458
-1.197849,-0.000460
-1.197453,-0.000462
-1.197056,-0.000462
-1.196660,-0.000463
-1.196264,-0.000463
-1.195867,-0.000463
-1.195471,-0.000462
-1.195074,-0.000461
-1.194678,-0.000460
-1.194281,-0.000458
-1.193885,-0.000453
-1.193488,-0.000445
-1.193092,-0.000437
-1.192695,-0.000433
-1.192299,-0.000435
-1.191903,-0.000439
-1.191506,-0.000442
-1.191110,-0.000445
-1.190713,-0.000448
-1.190317,-0.000452
-1.189920,-0.000455
-1.189524,-0.000453
-1.189127,-0.000450
-1.188731,-0.000447
-1.188334,-0.000447
-1.187938,-0.000448
-1.187541,-0.000447
-1.187145,-0.000447
-1.186749,-0.000446
-1.186352,-0.000445
-1.185956,-0.000443
-1.185559,-0.000441
-1.185163,-0.000440
-1.184766,-0.000440
-1.184370,-0.000440
-1.183973,-0.000442
-1.183577,-0.000444
-1.183180,-0.000445
-1.182784,-0.000445
-1.182388,-0.000449
-1.181991,-0.000456
-1.181595,-0.000462
-1.181198,-0.000464
-1.180802,-0.000461
-1.180405,-0.000457
-1.180009,-0.000454
-1.179612,-0.000452
-1.179216,-0.000450
-1.178819,-0.000447
-1.178423,-0.000445
-1.178026,-0.000443
-1.177630,-0.000442
-1.177234,-0.000441
-1.176837,-0.000439
-1.176441,-0.000438
-1.176044,-0.000436
-1.175648,-0.000436
-1.175251,-0.000438
-1.174855,-0.000440
-1.174458,-0.000442
-1.174062,-0.000442
-1.173665,-0.000443
-1.173269,-0.000446
-1.172872,-0.000452
-1.172476,-0.000457
-1.172080,-0.000460
-1.171683,-0.000461
-1.171287,-0.000464
-1.170890,-0.000468
-1.170494,-0.000471
-1.170097,-0.000472
-1.169701,-0.000472
-1.169304,-0.000469
-1.168908,-0.000466
-1.168511,-0.000462
-1.168115,-0.000457
-1.167719,-0.000452
-1.167322,-0.000446
-1.166926,-0.000440
-1.166529,-0.000436
-1.166133,-0.000436
-1.165736,-0.000437
-1.165340,-0.000437
-1.164943,-0.000437
-1.164547,-0.000437
-1.164150,-0.000438
-1.163754,-0.000438
-1.163357,-0.000439
-1.162961,-0.000441
-1.162565,-0.000444
-1.162168,-0.000444
-1.161772,-0.000443
-1.161375,-0.000442
-1.160979,-0.000441
-1.160582,-0.000440
-1.160186,-0.000439
-1.159789,-0.000441
-1.159393,-0.000445
-1.158996,-0.000447
-1.158600,-0.000445
-1.158203,-0.000441
-1.157807,-0.000439
-1.157411,-0.000440
-1.157014,-0.000442
-1.156618,-0.000443
-1.156221,-0.000443
-1.155825,-0.000442
-1.155428,-0.000441
-1.155032,-0.000441
-1.154635,-0.000441
