ppm,val
-3.038137,0.000922
-3.037648,0.001245
-3.037159,-0.000011
-3.036670,-0.001460
-3.036181,-0.001030
-3.035692,0.001446
-3.035203,0.002134
-3.034714,-0.000802
-3.034225,-0.000504
-3.033736,0.001002
-3.033247,-0.001528
-3.032758,0.000437
-3.032269,-0.000532
-3.031780,0.000950
-3.031291,0.000304
-3.030802,0.000196
-3.030313,0.001136
-3.029824,0.000594
-3.029335,-0.001114
-3.028846,-0.000013
-3.028357,-0.000921
-3.027868,0.001435
-3.027379,0.000757
-3.026890,-0.000927
-3.026402,0.001573
-3.025913,-0.000075
-3.025424,-0.001515
-3.024935,-0.001056
-3.024446,-0.000580
-3.023957,-0.001840
-3.023468,-0.000671
-3.022979,-0.000288
-3.022490,-0.000439
-3.022001,-0.001214
-3.021512,0.000264
-3.021023,0.000371
-3.020534,0.001485
-3.020045,-0.000203
-3.019556,-0.002042
-3.019067,0.001804
-3.018578,0.001325
-3.018089,-0.000511
-3.017600,0.002105
-3.017111,0.001586
-3.016622,-0.000171
-3.016133,0.002793
-3.015644,-0.001484
-3.015156,-0.000064
-3.014667,0.001107
-3.014178,0.000349
-3.013689,-0.000067
-3.013200,0.000621
-3.012711,0.000920
-3.012222,-0.000506
-3.011733,0.001907
-3.011244,-0.001259
-3.010755,0.000833
-3.010266,-0.000009
-3.009777,0.000294
-3.009288,0.000903
-3.008799,0.000762
-3.008310,0.000915
-3.007821,0.001250
-3.007332,-0.000718
-3.006843,0.000193
-3.006354,0.000339
-3.005865,0.000201
-3.005376,0.000308
-3.004887,-0.000604
-3.004398,0.000416
-3.003909,0.000288
-3.003421,0.000524
-3.002932,-0.001139
-3.002443,-0.001211
-3.001954,0.002394
-3.001465,0.000560
-3.000976,-0.000386
-3.000487,-0.000404
-2.999998,0.001771
-2.999509,0.000288
-2.999020,0.000834
-2.998531,-0.000995
-2.998042,0.002164
-2.997553,-0.000652
-2.997064,0.000981
-2.996575,0.000577
-2.996086,0.000877
-2.995597,0.000562
-2.995108,-0.000329
-2.994619,0.002027
-2.994130,-0.000280
-2.993641,-0.001075
-2.993152,-0.000241
-2.992663,0.001096
-2.992174,0.000130
-2.991686,0.002039
-2.991197,0.001013
-2.990708,0.001330
-2.990219,0.001551
-2.989730,-0.000087
-2.989241,0.000121
-2.988752,-0.001078
-2.988263,0.001167
-2.987774,-0.000136
-2.987285,0.000358
-2.986796,-0.001729
-2.986307,-0.000451
-2.985818,-0.000385
-2.985329,0.001603
-2.984840,0.001305
-2.984351,-0.001250
-2.983862,-0.001047
-2.983373,-0.002300
-2.982884,0.001155
-2.982395,0.001066
-2.981906,0.000726
-2.981417,0.002142
-2.980928,-0.000854
-2.980440,-0.001930
-2.979951,0.001225
-2.979462,0.002680
-2.978973,0.000503
-2.978484,0.001576
-2.977995,0.000856
-2.977506,0.000938
-2.977017,0.000357
-2.976528,0.001798
-2.976039,0.000030
-2.975550,-0.000833
-2.975061,0.001167
-2.974572,0.001300
-2.974083,0.000355
-2.973594,-0.000404
-2.973105,0.000854
-2.972616,0.000543
-2.972127,0.001722
-2.971638,0.001248
-2.971149,-0.001204
-2.970660,-0.000071
-2.970171,0.001482
-2.969682,0.001064
-2.969193,-0.000049
-2.968705,0.001435
-2.968216,0.000594
-2.967727,0.001989
-2.967238,-0.000458
-2.966749,0.000589
-2.966260,-0.001441
-2.965771,-0.000770
-2.965282,-0.000887
-2.964793,0.000818
-2.964304,-0.000601
-2.963815,-0.000265
-2.963326,-0.001768
-2.962837,-0.000124
-2.962348,0.000360
-2.961859,0.000637
-2.961370,0.001346
-2.960881,0.001248
-2.960392,0.000397
-2.959903,-0.000347
-2.959414,0.000433
-2.958925,-0.000379
-2.958436,0.000494
-2.957947,0.001251
-2.957458,0.000758
-2.956970,0.001245
-2.956481,-0.000639
-2.955992,0.000878
-2.955503,-0.000803
-2.955014,0.000035
-2.954525,0.002092
-2.954036,-0.000959
-2.953547,-0.000206
-2.953058,0.000259
-2.952569,-0.000286
-2.952080,-0.001114
-2.951591,0.000636
-2.951102,-0.000980
-2.950613,0.000807
-2.950124,0.000303
-2.949635,-0.000884
-2.949146,-0.000826
-2.948657,0.000127
-2.948168,-0.000476
-2.947679,0.004100
-2.947190,-0.000757
-2.946701,-0.000996
-2.946212,-0.000630
-2.945724,-0.001011
-2.945235,-0.000729
-2.944746,-0.000832
-2.944257,0.001805
-2.943768,0.000208
-2.943279,-0.002718
-2.942790,0.000932
-2.942301,0.001273
-2.941812,-0.000094
-2.941323,0.000211
-2.940834,-0.000827
-2.940345,-0.000775
-2.939856,0.000677
-2.939367,-0.001100
-2.938878,-0.002263
-2.938389,-0.001215
-2.937900,0.001284
-2.937411,-0.001639
-2.936922,0.001995
-2.936433,0.000389
-2.935944,0.000680
-2.935455,-0.000343
-2.934966,-0.000160
-2.934477,0.001052
-2.933989,0.002100
-2.933500,-0.000109
-2.933011,-0.001611
-2.932522,0.000011
-2.932033,0.000226
-2.931544,0.000633
-2.931055,0.000990
-2.930566,0.001133
-2.930077,0.000810
-2.929588,0.000529
-2.929099,-0.000341
-2.928610,0.000898
-2.928121,-0.000796
-2.927632,0.000378
-2.927143,0.002308
-2.926654,-0.000633
-2.926165,-0.000432
-2.925676,0.000142
-2.925187,0.000628
-2.924698,0.003366
-2.924209,-0.000986
-2.923720,-0.001896
-2.923231,-0.001145
-2.922742,-0.000934
-2.922254,0.000143
-2.921765,-0.001754
-2.921276,0.001491
-2.920787,-0.000401
-2.920298,0.001416
-2.919809,-0.000708
-2.919320,0.000045
-2.918831,0.000230
-2.918342,-0.000630
-2.917853,0.003015
-2.917364,0.000818
-2.916875,0.001652
-2.916386,-0.002207
-2.915897,-0.000265
-2.915408,0.001657
-2.914919,0.000982
-2.914430,-0.000187
-2.913941,0.000078
-2.913452,-0.001666
-2.912963,-0.000685
-2.912474,-0.000416
-2.911985,0.000550
-2.911496,0.000979
-2.911007,0.000080
-2.910519,-0.002175
-2.910030,0.001260
-2.909541,-0.000045
-2.909052,0.000657
-2.908563,0.000887
-2.908074,-0.000285
-2.907585,0.000070
-2.907096,-0.000412
-2.906607,0.002464
-2.906118,0.001092
-2.905629,-0.000257
-2.905140,-0.000992
-2.904651,0.001804
-2.904162,-0.000200
-2.903673,0.001076
-2.903184,0.000385
-2.902695,0.000567
-2.902206,0.001435
-2.901717,-0.002377
-2.901228,0.000032
-2.900739,0.000075
-2.900250,-0.002615
-2.899761,0.002014
-2.899273,0.001852
-2.898784,0.000730
-2.898295,-0.000455
-2.897806,0.002058
-2.897317,0.000375
-2.896828,0.000009
-2.896339,-0.000627
-2.895850,0.001701
-2.895361,0.000773
-2.894872,-0.000176
-2.894383,-0.000009
-2.893894,0.002980
-2.893405,0.002887
-2.892916,-0.000891
-2.892427,-0.000213
-2.891938,0.001063
-2.891449,0.000132
-2.890960,-0.000186
-2.890471,-0.000629
-2.889982,0.001957
-2.889493,0.001301
-2.889004,-0.000521
-2.888515,0.000391
-2.888026,-0.000824
-2.887538,0.000543
-2.887049,0.000628
-2.886560,0.001497
-2.886071,0.000334
-2.885582,-0.001566
-2.885093,0.001233
-2.884604,0.002819
-2.884115,0.000005
-2.883626,0.000386
-2.883137,-0.001480
-2.882648,0.000409
-2.882159,0.001868
-2.881670,0.000899
-2.881181,0.000813
-2.880692,-0.001613
-2.880203,-0.001040
-2.879714,0.000157
-2.879225,0.001982
-2.878736,0.001420
-2.878247,-0.001548
-2.877758,-0.000598
-2.877269,-0.001472
-2.876780,0.000130
-2.876291,0.000532
-2.875803,0.000443
-2.875314,0.000053
-2.874825,0.000918
-2.874336,0.000798
-2.873847,0.001570
-2.873358,-0.000223
-2.872869,0.000967
-2.872380,-0.001252
-2.871891,-0.000064
-2.871402,0.001333
-2.870913,0.000129
-2.870424,-0.000627
-2.869935,0.000157
-2.869446,0.000542
-2.868957,0.000503
-2.868468,-0.002145
-2.867979,0.000434
-2.867490,0.001780
-2.867001,-0.000540
-2.866512,-0.000880
-2.866023,-0.001338
-2.865534,0.000069
-2.865045,-0.001219
-2.864557,0.000729
-2.864068,0.000396
-2.863579,0.000761
-2.863090,-0.000710
-2.862601,0.002338
-2.862112,-0.000153
-2.861623,0.000900
-2.861134,-0.001187
-2.860645,-0.000299
-2.860156,0.000416
-2.859667,0.001337
-2.859178,0.001159
-2.858689,0.000624
-2.858200,-0.002619
-2.857711,0.001942
-2.857222,0.001455
-2.856733,0.000263
-2.856244,0.000442
-2.855755,0.002286
-2.855266,0.001159
-2.854777,0.000267
-2.854288,0.000104
-2.853799,0.000974
-2.853310,0.000908
-2.852822,-0.001238
-2.852333,-0.001190
-2.851844,-0.000734
-2.851355,0.000868
-2.850866,-0.001405
-2.850377,-0.001686
-2.849888,0.000062
-2.849399,-0.000278
-2.848910,0.001868
-2.848421,0.003043
-2.847932,-0.000985
-2.847443,-0.000783
-2.846954,0.000982
-2.846465,-0.000054
-2.845976,0.000319
-2.845487,0.000534
-2.844998,-0.000125
-2.844509,-0.000520
-2.844020,0.000033
-2.843531,-0.000577
-2.843042,-0.000651
-2.842553,0.001302
-2.842064,0.000483
-2.841575,0.001771
-2.841087,0.000517
-2.840598,0.000399
-2.840109,-0.002081
-2.839620,0.000920
-2.839131,-0.001877
-2.838642,-0.000717
-2.838153,0.000856
-2.837664,0.001715
-2.837175,-0.001006
-2.836686,-0.000618
-2.836197,0.000283
-2.835708,0.000081
-2.835219,0.000311
-2.834730,-0.001196
-2.834241,-0.001234
-2.833752,-0.000052
-2.833263,-0.000098
-2.832774,-0.000974
-2.832285,0.000060
-2.831796,-0.002137
-2.831307,-0.002053
-2.830818,0.001273
-2.830329,0.000902
-2.829841,-0.000381
-2.829352,0.000105
-2.828863,0.000603
-2.828374,0.000781
-2.827885,0.002891
-2.827396,-0.000450
-2.826907,0.000213
-2.826418,0.001381
-2.825929,-0.001130
-2.825440,0.001383
-2.824951,0.000568
-2.824462,0.002788
-2.823973,-0.000771
-2.823484,0.001672
-2.822995,-0.001242
-2.822506,0.000806
-2.822017,-0.000555
-2.821528,-0.001281
-2.821039,-0.000374
-2.820550,-0.000610
-2.820061,0.001698
-2.819572,0.000300
-2.819083,-0.000309
-2.818594,0.001773
-2.818106,-0.000440
-2.817617,0.002335
-2.817128,0.000931
-2.816639,0.001008
-2.816150,-0.000935
-2.815661,-0.002434
-2.815172,0.001330
-2.814683,0.001168
-2.814194,0.000267
-2.813705,0.001277
-2.813216,0.002398
-2.812727,0.000741
-2.812238,0.002310
-2.811749,0.001878
-2.811260,0.000861
-2.810771,-0.001316
-2.810282,0.000548
-2.809793,0.001217
-2.809304,0.002993
-2.808815,-0.002441
-2.808326,-0.001274
-2.807837,-0.001813
-2.807348,0.000837
-2.806859,-0.002460
-2.806371,-0.000364
-2.805882,0.000509
-2.805393,-0.000796
-2.804904,-0.001684
-2.804415,0.000943
-2.803926,-0.000907
-2.803437,-0.000944
-2.802948,0.001371
-2.802459,0.000229
-2.801970,0.000595
-2.801481,0.000805
-2.800992,0.001857
-2.800503,-0.000899
-2.800014,0.001558
-2.799525,0.002597
-2.799036,0.001228
-2.798547,-0.001078
-2.798058,-0.000170
-2.797569,0.000605
-2.797080,0.000743
-2.796591,0.001468
-2.796102,0.000192
-2.795613,-0.001762
-2.795124,-0.001377
-2.794636,0.001870
-2.794147,0.003812
-2.793658,0.000803
-2.793169,0.000801
-2.792680,-0.000414
-2.792191,0.000844
-2.791702,-0.001542
-2.791213,0.001286
-2.790724,-0.001351
-2.790235,0.000139
-2.789746,-0.000023
-2.789257,-0.003082
-2.788768,0.000801
-2.788279,0.000230
-2.787790,0.000377
-2.787301,-0.000400
-2.786812,-0.000811
-2.786323,0.001171
-2.785834,-0.001512
-2.785345,-0.002370
-2.784856,0.000886
-2.784367,-0.000037
-2.783878,0.000589
-2.783390,-0.000761
-2.782901,0.000731
-2.782412,-0.000843
-2.781923,-0.000093
-2.781434,-0.000204
-2.780945,0.000307
-2.780456,0.000553
-2.779967,0.001466
-2.779478,0.003217
-2.778989,-0.001264
-2.778500,0.002322
-2.778011,-0.000525
-2.777522,-0.001330
-2.777033,0.001031
-2.776544,-0.000341
-2.776055,0.000930
-2.775566,-0.000880
-2.775077,0.000128
-2.774588,-0.000959
-2.774099,0.000409
-2.773610,0.001049
-2.773121,0.000750
-2.772632,0.002737
-2.772143,0.000422
-2.771655,-0.000167
-2.771166,-0.001443
-2.770677,0.000700
-2.770188,0.002853
-2.769699,0.001249
-2.769210,-0.000581
-2.768721,0.000168
-2.768232,0.001031
-2.767743,0.000839
-2.767254,0.000173
-2.766765,-0.000566
-2.766276,-0.002895
-2.765787,-0.002307
-2.765298,-0.000116
-2.764809,0.000035
-2.764320,0.002177
-2.763831,0.000906
-2.763342,-0.000524
-2.762853,0.002069
-2.762364,0.002657
-2.761875,-0.001357
-2.761386,0.001695
-2.760897,0.000144
-2.760408,0.000203
-2.759920,-0.001175
-2.759431,0.000798
-2.758942,-0.001623
-2.758453,-0.000877
-2.757964,0.001637
-2.757475,0.000130
-2.756986,0.000577
-2.756497,0.001674
-2.756008,-0.000360
-2.755519,0.000283
-2.755030,0.001993
-2.754541,0.001321
-2.754052,0.001839
-2.753563,-0.000553
-2.753074,0.000340
-2.752585,0.003643
-2.752096,-0.002964
-2.751607,0.002437
-2.751118,0.003045
-2.750629,-0.000264
-2.750140,-0.000263
-2.749651,0.001652
-2.749162,-0.002357
-2.748674,-0.000954
-2.748185,0.000736
-2.747696,-0.001728
-2.747207,-0.000194
-2.746718,-0.001139
-2.746229,-0.003102
-2.745740,0.000520
-2.745251,0.000797
-2.744762,0.001072
-2.744273,0.000750
-2.743784,0.000407
-2.743295,0.001626
-2.742806,-0.000726
-2.742317,-0.000048
-2.741828,0.000301
-2.741339,-0.001260
-2.740850,0.000154
-2.740361,-0.000290
-2.739872,-0.000223
-2.739383,0.000404
-2.738894,0.002289
-2.738405,-0.000471
-2.737916,0.000614
-2.737427,0.001160
-2.736939,0.000442
-2.736450,0.001197
-2.735961,-0.001459
-2.735472,0.000619
-2.734983,-0.001803
-2.734494,-0.000519
-2.734005,-0.001210
-2.733516,-0.000114
-2.733027,0.001174
-2.732538,0.001040
-2.732049,-0.001655
-2.731560,0.000639
-2.731071,-0.000357
-2.730582,0.002449
-2.730093,0.000450
-2.729604,-0.001164
-2.729115,0.001284
-2.728626,-0.000490
-2.728137,0.003134
-2.727648,-0.000448
-2.727159,0.000186
-2.726670,0.000875
-2.726181,-0.001252
-2.725692,-0.002930
-2.725204,-0.002021
-2.724715,0.000508
-2.724226,0.000250
-2.723737,-0.000304
-2.723248,-0.000263
-2.722759,0.000928
-2.722270,0.000643
-2.721781,-0.000429
-2.721292,0.000135
-2.720803,0.001964
-2.720314,-0.000460
-2.719825,0.002995
-2.719336,-0.000993
-2.718847,0.000160
-2.718358,0.000037
-2.717869,-0.001176
-2.717380,0.001185
-2.716891,-0.000080
-2.716402,0.000695
-2.715913,0.001553
-2.715424,0.001672
-2.714935,0.001982
-2.714446,-0.002114
-2.713958,0.000179
-2.713469,0.001850
-2.712980,0.001321
-2.712491,0.001309
-2.712002,-0.000197
-2.711513,0.000602
-2.711024,-0.002271
-2.710535,0.000929
-2.710046,0.003354
-2.709557,0.000109
-2.709068,0.001824
-2.708579,-0.002297
-2.708090,0.000468
-2.707601,0.001327
-2.707112,-0.000176
-2.706623,0.001168
-2.706134,0.000258
-2.705645,-0.001407
-2.705156,-0.001277
-2.704667,0.002264
-2.704178,0.000012
-2.703689,-0.001164
-2.703200,-0.000724
-2.702711,-0.000045
-2.702223,-0.000449
-2.701734,0.001674
-2.701245,0.001351
-2.700756,0.000193
-2.700267,-0.000307
-2.699778,-0.001128
-2.699289,0.002535
-2.698800,-0.000615
-2.698311,-0.000658
-2.697822,-0.000184
-2.697333,-0.000811
-2.696844,0.002227
-2.696355,0.000358
-2.695866,0.000137
-2.695377,0.000455
-2.694888,0.001647
-2.694399,-0.000274
-2.693910,0.000827
-2.693421,0.001006
-2.692932,-0.000473
-2.692443,0.001136
-2.691954,0.000636
-2.691465,-0.000029
-2.690976,0.002700
-2.690488,-0.000851
-2.689999,0.000622
-2.689510,0.003701
-2.689021,0.000189
-2.688532,-0.001323
-2.688043,0.000192
-2.687554,-0.001518
-2.687065,0.000484
-2.686576,0.000310
-2.686087,0.002441
-2.685598,-0.002615
-2.685109,0.000759
-2.684620,0.000213
-2.684131,-0.001765
-2.683642,-0.002010
-2.683153,-0.000268
-2.682664,0.002347
-2.682175,-0.002632
-2.681686,-0.000680
-2.681197,-0.001455
-2.680708,0.000264
-2.680219,0.001616
-2.679730,-0.001145
-2.679241,-0.002685
-2.678753,0.002532
-2.678264,0.000792
-2.677775,-0.000446
-2.677286,-0.000710
-2.676797,-0.000329
-2.676308,0.000767
-2.675819,-0.000513
-2.675330,0.001120
-2.674841,-0.000351
-2.674352,-0.000560
-2.673863,0.000705
-2.673374,-0.000383
-2.672885,0.001029
-2.672396,-0.000234
-2.671907,0.001788
-2.671418,0.000643
-2.670929,0.000471
-2.670440,0.000214
-2.669951,0.002451
-2.669462,-0.001885
-2.668973,-0.001500
-2.668484,0.000006
-2.667995,-0.000061
-2.667507,0.000653
-2.667018,-0.000936
-2.666529,0.001750
-2.666040,-0.001213
-2.665551,0.000955
-2.665062,-0.000897
-2.664573,-0.000753
-2.664084,0.001881
-2.663595,-0.000724
-2.663106,0.000888
-2.662617,-0.000904
-2.662128,0.001356
-2.661639,0.000853
-2.661150,-0.000349
-2.660661,0.000033
-2.660172,0.000848
-2.659683,-0.000354
-2.659194,0.000023
-2.658705,-0.000676
-2.658216,-0.001358
-2.657727,0.000462
-2.657238,-0.000755
-2.656749,-0.000959
-2.656260,0.000155
-2.655772,0.001237
-2.655283,0.001247
-2.654794,0.000196
-2.654305,-0.001855
-2.653816,0.000478
-2.653327,0.001407
-2.652838,-0.000139
-2.652349,-0.000446
-2.651860,0.001378
-2.651371,-0.000360
-2.650882,0.000726
-2.650393,0.000716
-2.649904,0.001123
-2.649415,0.002285
-2.648926,-0.001241
-2.648437,0.000891
-2.647948,0.002305
-2.647459,-0.000614
-2.646970,0.001826
-2.646481,0.001227
-2.645992,-0.001785
-2.645503,-0.001702
-2.645014,-0.000739
-2.644525,0.000752
-2.644037,0.000967
-2.643548,0.001308
-2.643059,-0.002356
-2.642570,-0.000508
-2.642081,0.000550
-2.641592,0.000200
-2.641103,-0.001076
-2.640614,-0.000608
-2.640125,0.002096
-2.639636,0.000026
-2.639147,0.001244
-2.638658,0.003052
-2.638169,0.001397
-2.637680,0.000433
-2.637191,0.001279
-2.636702,-0.002931
-2.636213,0.001687
-2.635724,0.001309
-2.635235,-0.003242
-2.634746,-0.000282
-2.634257,0.001333
-2.633768,0.004371
-2.633279,0.000240
-2.632791,0.000950
-2.632302,-0.001693
-2.631813,-0.000686
-2.631324,-0.002352
-2.630835,0.000483
-2.630346,-0.002244
-2.629857,-0.000367
-2.629368,0.002666
-2.628879,0.001417
-2.628390,0.000146
-2.627901,0.003416
-2.627412,0.000312
-2.626923,0.000802
-2.626434,-0.000737
-2.625945,0.000106
-2.625456,-0.001658
-2.624967,-0.001559
-2.624478,0.001186
-2.623989,0.001613
-2.623500,0.000932
-2.623011,-0.000527
-2.622522,-0.000155
-2.622033,-0.001540
-2.621544,-0.001050
-2.621056,0.000551
-2.620567,-0.000745
-2.620078,0.000199
-2.619589,-0.000347
-2.619100,0.004005
-2.618611,0.002963
-2.618122,-0.000073
-2.617633,0.001983
-2.617144,0.002962
-2.616655,0.000074
-2.616166,-0.000390
-2.615677,-0.000302
-2.615188,0.000142
-2.614699,-0.003267
-2.614210,0.000399
-2.613721,-0.001431
-2.613232,-0.001839
-2.612743,0.002104
-2.612254,-0.000288
-2.611765,-0.000805
-2.611276,0.001442
-2.610787,-0.000390
-2.610298,-0.000493
-2.609809,-0.000407
-2.609321,0.000763
-2.608832,0.001121
-2.608343,-0.000833
-2.607854,-0.000014
-2.607365,0.000805
-2.606876,0.000505
-2.606387,-0.002371
-2.605898,-0.000777
-2.605409,-0.000350
-2.604920,-0.000089
-2.604431,0.000217
-2.603942,0.000576
-2.603453,-0.000339
-2.602964,0.000265
-2.602475,-0.001167
-2.601986,0.002617
-2.601497,0.000228
-2.601008,0.000027
-2.600519,-0.001209
-2.600030,0.002155
-2.599541,0.000646
-2.599052,0.001834
-2.598563,0.002333
-2.598074,0.000137
-2.597586,-0.001096
-2.597097,-0.002106
-2.596608,-0.000140
-2.596119,0.002256
-2.595630,-0.000365
-2.595141,0.001282
-2.594652,-0.000795
-2.594163,0.000312
-2.593674,0.000817
-2.593185,0.001240
-2.592696,-0.002526
-2.592207,-0.000656
-2.591718,-0.000694
-2.591229,0.000673
-2.590740,-0.000687
-2.590251,-0.000695
-2.589762,0.000876
-2.589273,-0.001635
-2.588784,0.000786
-2.588295,-0.000490
-2.587806,0.000241
-2.587317,0.001652
-2.586828,-0.000320
-2.586340,-0.003144
-2.585851,-0.001661
-2.585362,-0.000200
-2.584873,-0.000055
-2.584384,-0.001639
-2.583895,0.001692
-2.583406,0.001398
-2.582917,0.000149
-2.582428,-0.001666
-2.581939,-0.000067
-2.581450,-0.000139
-2.580961,0.001157
-2.580472,-0.000349
-2.579983,-0.001083
-2.579494,0.001460
-2.579005,-0.002543
-2.578516,-0.000338
-2.578027,0.001493
-2.577538,-0.001747
-2.577049,-0.002317
-2.576560,0.000172
-2.576071,-0.000836
-2.575582,-0.000162
-2.575093,0.001010
-2.574605,0.000910
-2.574116,0.001103
-2.573627,-0.001752
-2.573138,0.000139
-2.572649,0.001534
-2.572160,0.000507
-2.571671,0.002714
-2.571182,0.000926
-2.570693,0.000324
-2.570204,0.000340
-2.569715,0.001033
-2.569226,-0.000736
-2.568737,0.000433
-2.568248,0.000227
-2.567759,-0.000067
-2.567270,-0.000481
-2.566781,0.002844
-2.566292,0.001298
-2.565803,0.002416
-2.565314,0.000572
-2.564825,0.000139
-2.564336,0.000720
-2.563847,-0.003197
-2.563358,-0.000308
-2.562870,0.000351
-2.562381,-0.003223
-2.561892,0.001040
-2.561403,-0.001026
-2.560914,0.002865
-2.560425,0.000428
-2.559936,0.002649
-2.559447,-0.002496
-2.558958,0.000051
-2.558469,-0.000260
-2.557980,0.001165
-2.557491,0.000852
-2.557002,0.000966
-2.556513,-0.000196
-2.556024,-0.002975
-2.555535,-0.000876
-2.555046,0.000080
-2.554557,-0.000647
-2.554068,0.002092
-2.553579,0.001996
-2.553090,0.000087
-2.552601,0.001061
-2.552112,-0.000876
-2.551624,0.000142
-2.551135,0.003444
-2.550646,0.001835
-2.550157,0.001481
-2.549668,-0.000297
-2.549179,0.000349
-2.548690,0.002608
-2.548201,-0.000522
-2.547712,0.000928
-2.547223,0.000616
-2.546734,0.000923
-2.546245,0.000452
-2.545756,0.004006
-2.545267,-0.000646
-2.544778,-0.001801
-2.544289,0.000931
-2.543800,0.001155
-2.543311,0.000121
-2.542822,-0.001264
-2.542333,0.001823
-2.541844,-0.000532
-2.541355,0.000707
-2.540866,-0.000125
-2.540377,-0.000437
-2.539889,-0.000153
-2.539400,0.002993
-2.538911,0.001110
-2.538422,-0.000112
-2.537933,0.000288
-2.537444,-0.000182
-2.536955,-0.000946
-2.536466,-0.001789
-2.535977,-0.000555
-2.535488,-0.000491
-2.534999,0.000545
-2.534510,-0.001220
-2.534021,0.000713
-2.533532,0.001474
-2.533043,-0.001329
-2.532554,0.000767
